report_id,case_id,timestamp,subject_person_id,subject_organization_id,observation,source,reliability,confidence
INTEL_01522,,2024-08-04 16:56:41,PERSON_0310,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.86
INTEL_01523,,2024-12-17 15:33:41,PERSON_1442,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.53
INTEL_01524,,2026-04-27 20:53:09,PERSON_0181,ORG_0273,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.41
INTEL_01525,,2025-03-02 14:48:52,PERSON_0536,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.92
INTEL_01526,,2025-09-02 19:56:13,PERSON_1263,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.43
INTEL_01527,,2025-11-02 23:25:44,PERSON_0884,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.87
INTEL_01528,,2024-01-14 04:18:12,PERSON_0809,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.77
INTEL_01529,,2025-11-03 06:28:57,PERSON_1064,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.57
INTEL_01530,,2025-09-04 05:57:37,PERSON_0576,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.93
INTEL_01531,,2025-01-25 16:24:39,PERSON_1215,ORG_0194,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.45
INTEL_01532,,2024-03-30 19:50:53,PERSON_0697,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.87
INTEL_01533,,2025-07-24 07:38:52,PERSON_0643,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.59
INTEL_01534,,2025-01-06 06:20:58,PERSON_0916,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.33
INTEL_01535,,2025-10-11 19:23:52,PERSON_0815,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.46
INTEL_01536,,2025-11-12 11:27:36,PERSON_0250,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.48
INTEL_01537,,2025-06-23 18:36:00,PERSON_1346,ORG_0166,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.74
INTEL_01538,,2024-08-09 18:27:17,PERSON_0634,ORG_0154,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.32
INTEL_01539,,2025-09-07 17:06:06,PERSON_1166,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.41
INTEL_01540,,2025-01-25 06:49:41,PERSON_1428,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.51
INTEL_01541,,2025-01-12 08:29:58,PERSON_0866,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.68
INTEL_01542,,2025-06-28 01:05:14,PERSON_0127,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_01543,,2026-05-12 10:14:42,PERSON_0373,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.64
INTEL_01544,,2024-04-22 14:44:16,PERSON_0223,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_01545,,2024-11-30 01:12:26,PERSON_0541,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.31
INTEL_01546,,2024-12-14 17:19:00,PERSON_0175,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.81
INTEL_01547,,2026-03-11 08:11:31,PERSON_1306,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.87
INTEL_01548,,2024-10-20 04:40:39,PERSON_1009,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.83
INTEL_01549,,2024-06-05 02:37:39,PERSON_1053,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_01550,,2025-09-12 15:30:29,PERSON_0342,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.94
INTEL_01551,,2024-04-06 23:25:35,PERSON_0487,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_01552,,2024-11-13 22:35:38,PERSON_1090,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_01553,,2024-04-21 09:00:34,PERSON_0921,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.71
INTEL_01554,,2024-08-31 13:29:19,PERSON_1444,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.33
INTEL_01555,,2025-03-26 01:52:45,PERSON_1292,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.79
INTEL_01556,,2024-04-21 14:14:57,PERSON_0659,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.53
INTEL_01557,,2025-05-09 11:40:14,PERSON_1286,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.83
INTEL_01558,,2025-01-09 10:37:55,PERSON_0713,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.81
INTEL_01559,,2024-08-13 02:45:46,PERSON_0914,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_01560,,2024-09-05 05:43:55,PERSON_0433,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_01561,,2024-07-27 03:06:48,PERSON_0521,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.59
INTEL_01562,,2024-07-09 13:48:20,PERSON_0513,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.51
INTEL_01563,,2024-09-05 11:56:30,PERSON_0127,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.67
INTEL_01564,,2025-11-07 21:28:47,PERSON_1148,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.56
INTEL_01565,,2026-06-11 01:50:04,PERSON_0348,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.6
INTEL_01566,,2025-10-16 07:51:45,PERSON_0343,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.62
INTEL_01567,,2025-11-01 16:08:13,PERSON_0113,ORG_0232,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.65
INTEL_01568,,2024-01-11 12:13:52,PERSON_0207,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.39
INTEL_01569,,2026-03-11 21:44:52,PERSON_0358,ORG_0271,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.89
INTEL_01570,,2026-04-24 05:31:08,PERSON_1194,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_01571,,2026-05-10 23:02:48,PERSON_0163,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_01572,,2024-04-03 14:11:46,PERSON_1470,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.78
INTEL_01573,,2024-01-29 16:45:01,PERSON_0092,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_01574,,2026-05-24 23:59:53,PERSON_0169,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.31
INTEL_01575,,2026-01-19 09:11:53,PERSON_1111,ORG_0045,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.65
INTEL_01576,,2026-04-20 07:10:29,PERSON_1093,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.47
INTEL_01577,,2025-08-13 21:30:33,PERSON_0863,ORG_0166,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.48
INTEL_01578,,2025-10-05 14:23:38,PERSON_0359,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.76
INTEL_01579,,2025-03-26 03:52:44,PERSON_0629,ORG_0134,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_01580,,2024-02-16 02:54:42,PERSON_0446,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.6
INTEL_01581,,2025-01-18 17:14:08,PERSON_0974,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.76
INTEL_01582,,2025-07-15 14:10:45,PERSON_0333,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.78
INTEL_01583,,2025-12-10 19:27:59,PERSON_1012,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.63
INTEL_01584,,2026-06-19 10:19:51,PERSON_0337,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_01585,,2025-01-17 06:40:22,PERSON_0403,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.44
INTEL_01586,,2025-11-19 09:38:47,PERSON_1250,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_01587,,2026-01-26 11:44:12,PERSON_0797,ORG_0087,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.55
INTEL_01588,,2024-02-04 06:50:12,PERSON_0718,ORG_0068,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.92
INTEL_01589,,2025-12-30 00:20:12,PERSON_1093,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.77
INTEL_01590,,2024-03-06 08:15:32,PERSON_1211,ORG_0259,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.71
INTEL_01591,,2024-02-22 21:49:18,PERSON_1136,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.53
INTEL_01592,,2025-08-17 14:51:32,PERSON_1131,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.68
INTEL_01593,,2024-05-21 11:35:53,PERSON_0704,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_01594,,2025-10-24 01:55:23,PERSON_0744,ORG_0004,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_01595,,2025-04-03 06:25:22,PERSON_0206,ORG_0106,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.53
INTEL_01596,,2025-03-14 23:17:44,PERSON_1447,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.51
INTEL_01597,,2026-06-13 13:01:30,PERSON_1340,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.61
INTEL_01598,,2026-06-24 19:16:29,PERSON_1271,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.82
INTEL_01599,,2026-06-25 19:13:36,PERSON_1293,ORG_0257,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.46
INTEL_01600,,2024-02-06 09:52:07,PERSON_1475,ORG_0119,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.43
INTEL_01601,,2024-07-23 13:34:03,PERSON_0936,ORG_0071,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.88
INTEL_01602,,2024-05-25 11:14:25,PERSON_0883,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.37
INTEL_01603,,2025-05-10 22:58:23,PERSON_0562,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_01604,,2024-07-19 10:31:41,PERSON_0337,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.64
INTEL_01605,,2025-12-07 13:25:12,PERSON_0761,ORG_0080,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_01606,,2026-03-30 20:53:40,PERSON_0957,ORG_0029,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.51
INTEL_01607,,2025-08-29 02:54:29,PERSON_0748,ORG_0177,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.69
INTEL_01608,,2025-05-10 14:23:25,PERSON_1181,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.83
INTEL_01609,,2024-04-11 16:47:16,PERSON_1194,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_01610,,2024-01-16 09:11:15,PERSON_0456,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.39
INTEL_01611,,2024-04-24 01:01:59,PERSON_0805,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.3
INTEL_01612,,2025-08-12 10:22:14,PERSON_0594,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.71
INTEL_01613,,2025-03-02 23:41:24,PERSON_0354,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.32
INTEL_01614,,2024-06-28 09:29:34,PERSON_0242,ORG_0276,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.54
INTEL_01615,,2025-07-28 10:30:21,PERSON_0417,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_01616,,2026-01-01 13:42:30,PERSON_0361,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.71
INTEL_01617,,2024-11-12 00:14:37,PERSON_0281,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_01618,,2025-08-05 19:50:11,PERSON_1054,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.39
INTEL_01619,,2026-04-20 01:41:08,PERSON_1002,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.38
INTEL_01620,,2024-03-30 03:56:17,PERSON_0605,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.91
INTEL_01621,,2026-05-07 15:49:36,PERSON_0439,ORG_0103,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.33
INTEL_01622,,2025-06-28 23:19:02,PERSON_1141,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.31
INTEL_01623,,2026-04-16 18:11:31,PERSON_1179,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.52
INTEL_01624,,2025-08-14 20:01:59,PERSON_0377,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.48
INTEL_01625,,2025-10-28 16:26:19,PERSON_0942,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.76
INTEL_01626,,2024-12-05 12:44:13,PERSON_0145,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.69
INTEL_01627,,2025-05-22 05:24:09,PERSON_0576,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.9
INTEL_01628,,2024-08-13 21:26:44,PERSON_0521,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.56
INTEL_01629,,2025-03-04 23:38:25,PERSON_0121,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.44
INTEL_01630,,2024-11-23 10:42:31,PERSON_1007,ORG_0208,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.31
INTEL_01631,,2024-11-30 07:06:08,PERSON_0452,ORG_0005,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.82
INTEL_01632,,2024-05-13 21:13:34,PERSON_1406,ORG_0097,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_01633,,2026-01-02 17:23:39,PERSON_0517,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.86
INTEL_01634,,2024-01-28 14:34:50,PERSON_1270,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_01635,,2024-09-03 03:25:23,PERSON_0979,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_01636,,2025-01-20 19:42:34,PERSON_1133,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.85
INTEL_01637,,2025-06-30 04:07:12,PERSON_0856,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.69
INTEL_01638,,2026-02-23 09:51:12,PERSON_0441,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.39
INTEL_01639,,2025-08-12 00:46:20,PERSON_1332,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.53
INTEL_01640,,2025-04-25 13:40:09,PERSON_0908,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.52
INTEL_01641,,2024-11-03 12:56:00,PERSON_1367,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.5
INTEL_01642,,2024-01-03 14:16:56,PERSON_0290,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.77
INTEL_01643,,2025-11-04 18:52:55,PERSON_0164,ORG_0073,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.83
INTEL_01644,,2025-10-02 01:43:26,PERSON_1029,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.72
INTEL_01645,,2024-02-01 10:30:24,PERSON_0761,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.86
INTEL_01646,,2024-11-25 15:17:23,PERSON_0899,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.44
INTEL_01647,,2024-02-12 20:56:07,PERSON_0940,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.62
INTEL_01648,,2024-07-13 19:02:03,PERSON_0659,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_01649,,2026-06-05 22:45:35,PERSON_1405,ORG_0243,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.32
INTEL_01650,,2025-04-06 18:16:07,PERSON_0124,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.76
INTEL_01651,,2024-04-03 23:45:55,PERSON_1221,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.86
INTEL_01652,,2026-01-06 22:10:55,PERSON_0213,ORG_0104,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.59
INTEL_01653,,2026-06-01 22:32:18,PERSON_1289,ORG_0001,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_01654,,2025-10-06 05:00:23,PERSON_0661,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.44
INTEL_01655,,2024-03-22 05:28:11,PERSON_0514,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.9
INTEL_01656,,2024-10-19 20:29:20,PERSON_1194,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.39
INTEL_01657,,2025-06-01 10:47:43,PERSON_1225,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_01658,,2024-11-04 05:49:01,PERSON_0969,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.3
INTEL_01659,,2025-11-07 15:47:57,PERSON_1342,ORG_0095,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.84
INTEL_01660,,2026-05-19 06:28:39,PERSON_0769,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.71
INTEL_01661,,2025-06-15 19:16:52,PERSON_0703,ORG_0010,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.37
INTEL_01662,,2024-05-31 08:17:13,PERSON_0319,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.45
INTEL_01663,,2024-12-04 15:48:32,PERSON_0758,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.94
INTEL_01664,,2025-12-26 12:05:18,PERSON_0267,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.77
INTEL_01665,,2024-01-19 17:49:42,PERSON_0305,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.83
INTEL_01666,,2024-09-29 04:07:51,PERSON_1115,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.44
INTEL_01667,,2025-01-24 01:50:42,PERSON_1432,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.54
INTEL_01668,,2024-05-16 17:44:56,PERSON_1237,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.34
INTEL_01669,,2024-05-13 06:18:23,PERSON_0299,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.88
INTEL_01670,,2026-04-30 03:22:46,PERSON_0959,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.69
INTEL_01671,,2026-01-14 04:45:34,PERSON_1092,ORG_0120,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.79
INTEL_01672,,2025-11-14 06:07:54,PERSON_1092,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.4
INTEL_01673,,2024-02-19 04:56:16,PERSON_0811,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.43
INTEL_01674,,2025-01-06 08:44:18,PERSON_0532,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.55
INTEL_01675,,2025-02-14 21:13:34,PERSON_1079,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.65
INTEL_01676,,2024-12-21 12:50:52,PERSON_0587,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.44
INTEL_01677,,2024-05-03 08:17:34,PERSON_0815,ORG_0207,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.56
INTEL_01678,,2024-10-25 20:07:47,PERSON_1141,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.51
INTEL_01679,,2026-04-15 17:06:58,PERSON_0882,ORG_0089,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.31
INTEL_01680,,2024-06-08 12:38:19,PERSON_0154,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.68
INTEL_01681,,2026-05-31 18:08:49,PERSON_0114,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.74
INTEL_01682,,2026-02-10 01:54:49,PERSON_1077,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.45
INTEL_01683,,2026-06-01 04:28:58,PERSON_0423,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.4
INTEL_01684,,2024-06-12 05:34:28,PERSON_0978,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.46
INTEL_01685,,2024-05-24 10:41:16,PERSON_0947,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.88
INTEL_01686,,2024-08-06 16:45:14,PERSON_1446,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.82
INTEL_01687,,2025-06-24 20:44:54,PERSON_1434,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.38
INTEL_01688,,2025-12-30 23:30:43,PERSON_0151,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.53
INTEL_01689,,2026-03-30 03:45:28,PERSON_0828,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.64
